seq_id	tax_id	seq_family	seq_genus	seq_species	ref_seq_id	ref_tax_id	ref_seq_family	ref_seq_genus	ref_seq_species	edit_distance
CRALA14889-21	TX0926	Lauxaniidae	nan	nan	GMARX937-21	TX0228	Cecidomyiidae	nan	nan	29
CRALA14889-21	TX0926	Lauxaniidae	nan	nan	THAME1460-22	TX0228	Cecidomyiidae	nan	nan	30
CRCEC38545-22	TX0228	Cecidomyiidae	nan	nan	CRCEC40118-22	TX0923	Chrysomelidae	nan	nan	8
CRCEC44773-22	TX0228	Cecidomyiidae	nan	nan	GMGMV2756-20	TX13151	Cecidomyiidae	Lestodiplosis	nan	30
PLXDC3092-20	TX0301	Coccinellidae	nan	nan	CRKAS29040-23	TX0228	Cecidomyiidae	nan	nan	0
PLXDC3092-20	TX0301	Coccinellidae	nan	nan	CRSIA46488-22	TX0228	Cecidomyiidae	nan	nan	21
PLXDC3092-20	TX0301	Coccinellidae	nan	nan	CRSRA11892-22	TX0228	Cecidomyiidae	nan	nan	21
PLXDC3092-20	TX0301	Coccinellidae	nan	nan	CRCBB11909-23	TX0228	Cecidomyiidae	nan	nan	23
PLXDC3092-20	TX0301	Coccinellidae	nan	nan	CRCBB23483-23	TX0228	Cecidomyiidae	nan	nan	23
PLXDC3092-20	TX0301	Coccinellidae	nan	nan	GMCTD078-17	TX0228	Cecidomyiidae	nan	nan	24
PLXDC3092-20	TX0301	Coccinellidae	nan	nan	CRBOE2397-23	TX0228	Cecidomyiidae	nan	nan	24
PLXDC3092-20	TX0301	Coccinellidae	nan	nan	CRCBB13859-23	TX0228	Cecidomyiidae	nan	nan	25
PLXDC3092-20	TX0301	Coccinellidae	nan	nan	CRCBB15178-23	TX0228	Cecidomyiidae	nan	nan	25
PLXDC3092-20	TX0301	Coccinellidae	nan	nan	CRCBB15751-23	TX0228	Cecidomyiidae	nan	nan	25
PLXDC3092-20	TX0301	Coccinellidae	nan	nan	GMFPX866-18	TX0228	Cecidomyiidae	nan	nan	25
PLXDC3092-20	TX0301	Coccinellidae	nan	nan	THAMG147-23	TX0228	Cecidomyiidae	nan	nan	26
PLXDC3092-20	TX0301	Coccinellidae	nan	nan	CEFIN195-21	TX0228	Cecidomyiidae	nan	nan	26
PLXDC3092-20	TX0301	Coccinellidae	nan	nan	CRBOE8599-23	TX0228	Cecidomyiidae	nan	nan	27
PLXDC3092-20	TX0301	Coccinellidae	nan	nan	CRKAS21856-23	TX0228	Cecidomyiidae	nan	nan	28
PLXDC3092-20	TX0301	Coccinellidae	nan	nan	GMARK2061-14	TX0228	Cecidomyiidae	nan	nan	28
PLXDC3092-20	TX0301	Coccinellidae	nan	nan	CRCBB38401-23	TX0228	Cecidomyiidae	nan	nan	29
PLXDC3092-20	TX0301	Coccinellidae	nan	nan	CRCBB34633-23	TX0228	Cecidomyiidae	nan	nan	29
PLXDC3092-20	TX0301	Coccinellidae	nan	nan	ONTA22922-23	TX0228	Cecidomyiidae	nan	nan	30
CRBAA18555-22	TX0228	Cecidomyiidae	nan	nan	GMGMV2756-20	TX13151	Cecidomyiidae	Lestodiplosis	nan	31
CRCEC40135-22	TX0906	Mordellidae	nan	nan	CRCBB40467-23	TX0228	Cecidomyiidae	nan	nan	0
CRCEC40135-22	TX0906	Mordellidae	nan	nan	CRCBB20263-23	TX0228	Cecidomyiidae	nan	nan	0
CRCEC40135-22	TX0906	Mordellidae	nan	nan	ONTA15386-23	TX0232	Chironomidae	nan	nan	3
CRCEC40135-22	TX0906	Mordellidae	nan	nan	CRCEC39053-22	TX0232	Chironomidae	nan	nan	3
CRCEC40135-22	TX0906	Mordellidae	nan	nan	CRCEC38228-22	TX0228	Cecidomyiidae	nan	nan	3
CRCEC40135-22	TX0906	Mordellidae	nan	nan	CRCBB14063-23	TX0228	Cecidomyiidae	nan	nan	3
CRCEC40135-22	TX0906	Mordellidae	nan	nan	THAMD3061-22	TX0228	Cecidomyiidae	nan	nan	22
CRCEC40135-22	TX0906	Mordellidae	nan	nan	CRCBB24527-23	TX0228	Cecidomyiidae	nan	nan	22
CRCEC40135-22	TX0906	Mordellidae	nan	nan	CRCBB40026-23	TX0228	Cecidomyiidae	nan	nan	23
CRCEC40135-22	TX0906	Mordellidae	nan	nan	CRCBB13929-23	TX0228	Cecidomyiidae	nan	nan	25
CRCEC40135-22	TX0906	Mordellidae	nan	nan	CRSAA649-21	TX0228	Cecidomyiidae	nan	nan	26
CRCEC40135-22	TX0906	Mordellidae	nan	nan	GMAFZ548-15	TX0228	Cecidomyiidae	nan	nan	29
CRCEC40135-22	TX0906	Mordellidae	nan	nan	CRCCB12831-23	TX0228	Cecidomyiidae	nan	nan	28
CRCEC40135-22	TX0906	Mordellidae	nan	nan	CRCCB1393-23	TX0228	Cecidomyiidae	nan	nan	28
CRCEC40135-22	TX0906	Mordellidae	nan	nan	CRCCB4456-23	TX0228	Cecidomyiidae	nan	nan	28
CRCEC40135-22	TX0906	Mordellidae	nan	nan	CRCCB1624-23	TX0228	Cecidomyiidae	nan	nan	28
CRCEC40135-22	TX0906	Mordellidae	nan	nan	CEFIN2438-21	TX0228	Cecidomyiidae	nan	nan	30
CRCEC40135-22	TX0906	Mordellidae	nan	nan	SAKBA279-22	TX0228	Cecidomyiidae	nan	nan	30
CRCEC40135-22	TX0906	Mordellidae	nan	nan	GCEP13519-23	TX0228	Cecidomyiidae	nan	nan	30
CRHTA29240-22	TX0266	Psychodidae	nan	nan	CRBAA13002-22	TX0228	Cecidomyiidae	nan	nan	0
CRHTA29240-22	TX0266	Psychodidae	nan	nan	CRBAA29302-22	TX0228	Cecidomyiidae	nan	nan	0
CRHTA29240-22	TX0266	Psychodidae	nan	nan	CRBAA9472-22	TX0228	Cecidomyiidae	nan	nan	0
CRHTA29240-22	TX0266	Psychodidae	nan	nan	CRBOE21282-23	TX0228	Cecidomyiidae	nan	nan	3
CRHTA29240-22	TX0266	Psychodidae	nan	nan	CRBOE16159-23	TX0228	Cecidomyiidae	nan	nan	3
CRHTA29240-22	TX0266	Psychodidae	nan	nan	CRBOE8627-23	TX0228	Cecidomyiidae	nan	nan	4
CRHTA29240-22	TX0266	Psychodidae	nan	nan	CRCBB39992-23	TX0228	Cecidomyiidae	nan	nan	21
CRHTA29240-22	TX0266	Psychodidae	nan	nan	CRCBB8828-23	TX0228	Cecidomyiidae	nan	nan	21
CRHTA29240-22	TX0266	Psychodidae	nan	nan	CRBLA35915-22	TX0228	Cecidomyiidae	nan	nan	23
CRHTA29240-22	TX0266	Psychodidae	nan	nan	CRPSA22386-23	TX0228	Cecidomyiidae	nan	nan	23
CRHTA29240-22	TX0266	Psychodidae	nan	nan	CROZA23110-21	TX0228	Cecidomyiidae	nan	nan	23
CRHTA29240-22	TX0266	Psychodidae	nan	nan	PLBDI073-20	TX0228	Cecidomyiidae	nan	nan	24
CRHTA29240-22	TX0266	Psychodidae	nan	nan	THAMD311-22	TX0228	Cecidomyiidae	nan	nan	26
CRHTA29240-22	TX0266	Psychodidae	nan	nan	CRBOE14992-23	TX0228	Cecidomyiidae	nan	nan	27
CRHTA29240-22	TX0266	Psychodidae	nan	nan	CRKAS6938-23	TX0228	Cecidomyiidae	nan	nan	30
CRHTA29240-22	TX0266	Psychodidae	nan	nan	THAMC971-22	TX0228	Cecidomyiidae	nan	nan	30
CRHTA29240-22	TX0266	Psychodidae	nan	nan	CRBOE22799-23	TX0228	Cecidomyiidae	nan	nan	30
CRHTA29240-22	TX0266	Psychodidae	nan	nan	CRBOB5460-23	TX0228	Cecidomyiidae	nan	nan	30
CRHTA29240-22	TX0266	Psychodidae	nan	nan	CRATA3898-22	TX0228	Cecidomyiidae	nan	nan	30
CRTOA48275-22	TX0228	Cecidomyiidae	nan	nan	CRTOA32569-21	TX0290	Mycetophilidae	nan	nan	29
TRIHM17153-22	TX0228	Cecidomyiidae	nan	nan	GMCRE679-13	TX0269	Sciaridae	nan	nan	31
CEFIN261-21	TX0228	Cecidomyiidae	nan	nan	GMARX31665-23	TX0269	Sciaridae	nan	nan	31
CRCEC38184-22	TX0228	Cecidomyiidae	nan	nan	CRCEC40118-22	TX0923	Chrysomelidae	nan	nan	13
CRBOE22922-23	TX0228	Cecidomyiidae	nan	nan	CRBAA2595-22	TX0287	Ceratopogonidae	nan	nan	28
THAMC2682-22	TX0228	Cecidomyiidae	nan	nan	CRCBB34892-23	TX0269	Sciaridae	nan	nan	26
GMARX23246-23	TX0228	Cecidomyiidae	nan	nan	PLQDM082-20	TX0269	Sciaridae	nan	nan	28
CRCBB33996-23	TX0228	Cecidomyiidae	nan	nan	CRCEC48799-22	TX0286	Scelionidae	nan	nan	8
GMCRE679-13	TX0269	Sciaridae	nan	nan	GMMOZ041-23	TX0228	Cecidomyiidae	nan	nan	21
GMCRE679-13	TX0269	Sciaridae	nan	nan	GMGMU3744-20	TX0228	Cecidomyiidae	nan	nan	23
GMCRE679-13	TX0269	Sciaridae	nan	nan	CRCBB26315-23	TX0228	Cecidomyiidae	nan	nan	27
GMCRE679-13	TX0269	Sciaridae	nan	nan	GMSAA076-13	TX0228	Cecidomyiidae	nan	nan	26
GMCRE679-13	TX0269	Sciaridae	nan	nan	GMART756-14	TX0228	Cecidomyiidae	nan	nan	26
GMCRE679-13	TX0269	Sciaridae	nan	nan	THAMD1348-22	TX0228	Cecidomyiidae	nan	nan	28
GMCRE679-13	TX0269	Sciaridae	nan	nan	CRSGA2465-23	TX0228	Cecidomyiidae	nan	nan	28
GMCRE679-13	TX0269	Sciaridae	nan	nan	CRBOE2413-23	TX0228	Cecidomyiidae	nan	nan	28
GMCRE679-13	TX0269	Sciaridae	nan	nan	CRKAS23314-23	TX0228	Cecidomyiidae	nan	nan	28
GMCRE679-13	TX0269	Sciaridae	nan	nan	CRKAS13387-23	TX0228	Cecidomyiidae	nan	nan	29
GMCRE679-13	TX0269	Sciaridae	nan	nan	CEFIN5017-21	TX0228	Cecidomyiidae	nan	nan	29
GMCRE679-13	TX0269	Sciaridae	nan	nan	CRKAS19904-23	TX0228	Cecidomyiidae	nan	nan	28
GMCRE679-13	TX0269	Sciaridae	nan	nan	CRALD5788-23	TX0228	Cecidomyiidae	nan	nan	28
GMCRE679-13	TX0269	Sciaridae	nan	nan	CRSAA16903-24	TX0228	Cecidomyiidae	nan	nan	29
GMCRE679-13	TX0269	Sciaridae	nan	nan	GMSAD372-13	TX0228	Cecidomyiidae	nan	nan	30
GMCRE679-13	TX0269	Sciaridae	nan	nan	CRCBB22708-23	TX0228	Cecidomyiidae	nan	nan	32
GMCRE679-13	TX0269	Sciaridae	nan	nan	CEFIN8278-21	TX0228	Cecidomyiidae	nan	nan	31
GMCRE679-13	TX0269	Sciaridae	nan	nan	EMMAS11027-22	TX0228	Cecidomyiidae	nan	nan	31
GMCRE679-13	TX0269	Sciaridae	nan	nan	EMMAS11911-22	TX0228	Cecidomyiidae	nan	nan	31
GMARX6712-21	TX0228	Cecidomyiidae	nan	nan	CRCEC8097-22	TX0269	Sciaridae	nan	nan	24
GMAFA213-15	TX0228	Cecidomyiidae	nan	nan	GMBDE1458-23	TX0269	Sciaridae	nan	nan	19
PERMM9047-23	TX0228	Cecidomyiidae	nan	nan	GMGMV4643-20	TX13151	Cecidomyiidae	Lestodiplosis	nan	27
CEFIN4335-21	TX0228	Cecidomyiidae	nan	nan	PLEDA3304-20	TX0275	Sphaeroceridae	nan	nan	29
CRCBB20583-23	TX0228	Cecidomyiidae	nan	nan	CRSGC5295-23	TX0266	Psychodidae	nan	nan	19
GMARK1815-14	TX0228	Cecidomyiidae	nan	nan	CRCBB31830-23	TX1442	Clusiidae	nan	nan	28
CRCEB7262-22	TX0228	Cecidomyiidae	nan	nan	CRCOA902-21	TX0261	Dolichopodidae	nan	nan	26
CRCEB7262-22	TX0228	Cecidomyiidae	nan	nan	CRICB148-22	TX1160	Ephydridae	nan	nan	29
CRCEB7262-22	TX0228	Cecidomyiidae	nan	nan	CRICB10654-22	TX0287	Ceratopogonidae	nan	nan	29
CRCEB7262-22	TX0228	Cecidomyiidae	nan	nan	CRCOA666-21	TX0261	Dolichopodidae	nan	nan	29
CRCBB49899-23	TX0228	Cecidomyiidae	nan	nan	CRCEC48799-22	TX0286	Scelionidae	nan	nan	2
CRCBB20046-23	TX0228	Cecidomyiidae	nan	nan	CRCEB6811-22	TX0266	Psychodidae	nan	nan	15
CRCBB3260-23	TX0228	Cecidomyiidae	nan	nan	CRCEC48799-22	TX0286	Scelionidae	nan	nan	1
CRBOB8638-23	TX0228	Cecidomyiidae	nan	nan	CRALA9113-21	TX0275	Sphaeroceridae	nan	nan	21
CRHYA1577-22	TX0228	Cecidomyiidae	nan	nan	PHJUL1086-11	TX0930	Hybotidae	nan	nan	30
CRALB24581-21	TX0926	Lauxaniidae	nan	nan	CRALB18520-21	TX0232	Chironomidae	nan	nan	0
CRALB24581-21	TX0926	Lauxaniidae	nan	nan	CRALB36011-21	TX0269	Sciaridae	nan	nan	0
CRALB24581-21	TX0926	Lauxaniidae	nan	nan	CRALA9113-21	TX0275	Sphaeroceridae	nan	nan	0
CRALB24581-21	TX0926	Lauxaniidae	nan	nan	CRALB35820-21	TX0228	Cecidomyiidae	nan	nan	0
CRALB24581-21	TX0926	Lauxaniidae	nan	nan	CRALA1291-21	TX0228	Cecidomyiidae	nan	nan	0
CRALB24581-21	TX0926	Lauxaniidae	nan	nan	CRALA9282-21	TX0228	Cecidomyiidae	nan	nan	0
CRALB24581-21	TX0926	Lauxaniidae	nan	nan	CRALA41107-21	TX0228	Cecidomyiidae	nan	nan	0
CRALB24581-21	TX0926	Lauxaniidae	nan	nan	CRALA9719-21	TX0228	Cecidomyiidae	nan	nan	1
CRALB24581-21	TX0926	Lauxaniidae	nan	nan	CRALA9827-21	TX0228	Cecidomyiidae	nan	nan	1
CRALB24581-21	TX0926	Lauxaniidae	nan	nan	CRBLA35283-22	TX0228	Cecidomyiidae	nan	nan	8
CRALB24581-21	TX0926	Lauxaniidae	nan	nan	CRCBB40690-23	TX0228	Cecidomyiidae	nan	nan	11
CRALB24581-21	TX0926	Lauxaniidae	nan	nan	CRBOB7451-23	TX0228	Cecidomyiidae	nan	nan	15
CRALB24581-21	TX0926	Lauxaniidae	nan	nan	GMRUM592-18	TX0228	Cecidomyiidae	nan	nan	23
CRALB24581-21	TX0926	Lauxaniidae	nan	nan	THAMD3061-22	TX0228	Cecidomyiidae	nan	nan	26
CRALB24581-21	TX0926	Lauxaniidae	nan	nan	CRKAS20240-23	TX0228	Cecidomyiidae	nan	nan	28
CRALB24581-21	TX0926	Lauxaniidae	nan	nan	THAMD17011-22	TX0228	Cecidomyiidae	nan	nan	28
CRALB24581-21	TX0926	Lauxaniidae	nan	nan	GMAHE244-18	TX0228	Cecidomyiidae	nan	nan	29
CRALB24581-21	TX0926	Lauxaniidae	nan	nan	GMAHE1971-18	TX0228	Cecidomyiidae	nan	nan	30
CRALB24581-21	TX0926	Lauxaniidae	nan	nan	GMAHV067-18	TX0228	Cecidomyiidae	nan	nan	31
CEFIN2447-21	TX0228	Cecidomyiidae	nan	nan	CRCEC8097-22	TX0269	Sciaridae	nan	nan	27
CRTRA41901-22	TX0228	Cecidomyiidae	nan	nan	CRTRA38838-22	TX0287	Ceratopogonidae	nan	nan	3
CRCBB24357-23	TX0228	Cecidomyiidae	nan	nan	CRSEA078-23	TX0266	Psychodidae	nan	nan	26
CRTRA4095-22	TX0228	Cecidomyiidae	nan	nan	CRTRA52657-22	TX0269	Sciaridae	nan	nan	1
GMWGF984-18	TX0228	Cecidomyiidae	nan	nan	OPPZG217-17	TX0290	Mycetophilidae	nan	nan	12
THAMA14261-22	TX0228	Cecidomyiidae	nan	nan	CNEIB1378-12	TX0290	Mycetophilidae	nan	nan	31
GMGKA3790-21	TX0228	Cecidomyiidae	nan	nan	GMGKH2182-20	TX0232	Chironomidae	nan	nan	5
GMARX23982-23	TX0228	Cecidomyiidae	nan	nan	ONTA14465-23	TX0269	Sciaridae	nan	nan	29
CRCBD4589-23	TX0228	Cecidomyiidae	nan	nan	SSBAF3761-13	TX0290	Mycetophilidae	nan	nan	29
ONTA17361-23	TX0228	Cecidomyiidae	nan	nan	CRSIA48998-22	TX0269	Sciaridae	nan	nan	25
CRBOA35453-23	TX0228	Cecidomyiidae	nan	nan	SSBAF3761-13	TX0290	Mycetophilidae	nan	nan	29
GMAGE1957-15	TX0228	Cecidomyiidae	nan	nan	ONTA26572-23	TX0269	Sciaridae	nan	nan	23
CRBLA16055-22	TX0266	Psychodidae	nan	nan	CRBLA35283-22	TX0228	Cecidomyiidae	nan	nan	0
CRBLA16055-22	TX0266	Psychodidae	nan	nan	CRBLA11436-22	TX0228	Cecidomyiidae	nan	nan	0
CRBLA16055-22	TX0266	Psychodidae	nan	nan	CRBLA26669-22	TX0228	Cecidomyiidae	nan	nan	1
CRBLA16055-22	TX0266	Psychodidae	nan	nan	CRBLA16683-22	TX0228	Cecidomyiidae	nan	nan	1
CRBLA16055-22	TX0266	Psychodidae	nan	nan	CRBLA33193-22	TX0228	Cecidomyiidae	nan	nan	1
CRBLA16055-22	TX0266	Psychodidae	nan	nan	CRHYA14087-22	TX0228	Cecidomyiidae	nan	nan	2
CRBLA16055-22	TX0266	Psychodidae	nan	nan	CRHYA15240-22	TX0228	Cecidomyiidae	nan	nan	2
CRBLA16055-22	TX0266	Psychodidae	nan	nan	CEFIN2830-21	TX0228	Cecidomyiidae	nan	nan	24
CRBLA16055-22	TX0266	Psychodidae	nan	nan	CEFIN3271-21	TX0228	Cecidomyiidae	nan	nan	24
CRBLA16055-22	TX0266	Psychodidae	nan	nan	CEFIN3112-21	TX0228	Cecidomyiidae	nan	nan	24
CRBLA16055-22	TX0266	Psychodidae	nan	nan	CRTOA46474-22	TX0228	Cecidomyiidae	nan	nan	26
CRBLA16055-22	TX0266	Psychodidae	nan	nan	CRTOA42492-22	TX0228	Cecidomyiidae	nan	nan	26
CRBLA16055-22	TX0266	Psychodidae	nan	nan	GMSAR197-13	TX0228	Cecidomyiidae	nan	nan	26
CRBLA16055-22	TX0266	Psychodidae	nan	nan	CRBOE22258-23	TX0228	Cecidomyiidae	nan	nan	26
CRBLA16055-22	TX0266	Psychodidae	nan	nan	TSMTJ1133-22	TX0228	Cecidomyiidae	nan	nan	27
CRBLA16055-22	TX0266	Psychodidae	nan	nan	TSMTA34708-22	TX0228	Cecidomyiidae	nan	nan	29
CRBLA16055-22	TX0266	Psychodidae	nan	nan	GMARP287-14	TX0228	Cecidomyiidae	nan	nan	30
CRBLA16055-22	TX0266	Psychodidae	nan	nan	CRBAA47268-22	TX0228	Cecidomyiidae	nan	nan	30
CRBLA16055-22	TX0266	Psychodidae	nan	nan	CRTOA22973-21	TX0228	Cecidomyiidae	nan	nan	31
CEFIN476-21	TX0228	Cecidomyiidae	nan	nan	NODIA1046-24	TX41285	Diapriidae	Spilomicrus	Spilomicrus lusitanicus	1
CRCBA48390-23	TX0228	Cecidomyiidae	nan	nan	CRCEC47959-22	TX0269	Sciaridae	nan	nan	2
CRCBA48390-23	TX0228	Cecidomyiidae	nan	nan	ONTA19955-23	TX0269	Sciaridae	nan	nan	2
CRCBB31830-23	TX1442	Clusiidae	nan	nan	CRKAS3981-23	TX0228	Cecidomyiidae	nan	nan	21
CRCBB31830-23	TX1442	Clusiidae	nan	nan	CRKAS13588-23	TX0228	Cecidomyiidae	nan	nan	22
CRCBB31830-23	TX1442	Clusiidae	nan	nan	GMARK1815-14	TX0228	Cecidomyiidae	nan	nan	22
CRCBB31830-23	TX1442	Clusiidae	nan	nan	CRKAS14579-23	TX0228	Cecidomyiidae	nan	nan	23
CRCBB31830-23	TX1442	Clusiidae	nan	nan	CRKAS29435-23	TX0228	Cecidomyiidae	nan	nan	23
CRCBB31830-23	TX1442	Clusiidae	nan	nan	CRKAS29100-23	TX0228	Cecidomyiidae	nan	nan	24
CRCBB31830-23	TX1442	Clusiidae	nan	nan	CRKAS7758-23	TX0228	Cecidomyiidae	nan	nan	24
CRCBB31830-23	TX1442	Clusiidae	nan	nan	CRKAS5876-23	TX0228	Cecidomyiidae	nan	nan	24
CRCBB31830-23	TX1442	Clusiidae	nan	nan	CRKAS29371-23	TX0228	Cecidomyiidae	nan	nan	25
CRCBB31830-23	TX1442	Clusiidae	nan	nan	CRKAS12306-23	TX0228	Cecidomyiidae	nan	nan	26
CRCBB31830-23	TX1442	Clusiidae	nan	nan	CEFIN5107-21	TX0228	Cecidomyiidae	nan	nan	26
CRCBB31830-23	TX1442	Clusiidae	nan	nan	GMARR743-14	TX0228	Cecidomyiidae	nan	nan	27
CRCBB31830-23	TX1442	Clusiidae	nan	nan	CRCBB49249-23	TX0228	Cecidomyiidae	nan	nan	27
CRCBB31830-23	TX1442	Clusiidae	nan	nan	THAMD16121-22	TX0228	Cecidomyiidae	nan	nan	28
CRCBB31830-23	TX1442	Clusiidae	nan	nan	CRCCB25834-23	TX0228	Cecidomyiidae	nan	nan	29
CRCBB31830-23	TX1442	Clusiidae	nan	nan	RRMFG1177-15	TX0228	Cecidomyiidae	nan	nan	30
CRCBB31830-23	TX1442	Clusiidae	nan	nan	GMSAX689-14	TX0228	Cecidomyiidae	nan	nan	30
CRCBB31830-23	TX1442	Clusiidae	nan	nan	CRKAS7341-23	TX0228	Cecidomyiidae	nan	nan	31
CRCBB31830-23	TX1442	Clusiidae	nan	nan	CRKAS14204-23	TX0228	Cecidomyiidae	nan	nan	31
CRBOB2500-23	TX0228	Cecidomyiidae	nan	nan	CRCEC40135-22	TX0906	Mordellidae	nan	nan	26
CRBOB2500-23	TX0228	Cecidomyiidae	nan	nan	CRCEC39053-22	TX0232	Chironomidae	nan	nan	26
CRCEC42106-22	TX0232	Chironomidae	nan	nan	CRCEC42567-22	TX0228	Cecidomyiidae	nan	nan	0
CRCEC42106-22	TX0232	Chironomidae	nan	nan	CRBOB2469-23	TX0228	Cecidomyiidae	nan	nan	6
CRCEC42106-22	TX0232	Chironomidae	nan	nan	PLEDF856-20	TX0228	Cecidomyiidae	nan	nan	24
CRCEC42106-22	TX0232	Chironomidae	nan	nan	GMMOZ062-23	TX0228	Cecidomyiidae	nan	nan	24
CRCEC42106-22	TX0232	Chironomidae	nan	nan	GMART421-14	TX0228	Cecidomyiidae	nan	nan	25
CRCEC42106-22	TX0232	Chironomidae	nan	nan	CRBLB6965-22	TX0228	Cecidomyiidae	nan	nan	25
CRCEC42106-22	TX0232	Chironomidae	nan	nan	GMMOZ020-23	TX0228	Cecidomyiidae	nan	nan	27
CRCEC42106-22	TX0232	Chironomidae	nan	nan	GMMOZ1280-23	TX0228	Cecidomyiidae	nan	nan	28
CRCEC42106-22	TX0232	Chironomidae	nan	nan	THAMC8167-22	TX0228	Cecidomyiidae	nan	nan	28
CRCEC42106-22	TX0232	Chironomidae	nan	nan	CRPEA8695-21	TX0228	Cecidomyiidae	nan	nan	28
CRCEC42106-22	TX0232	Chironomidae	nan	nan	CRTOB35273-22	TX0228	Cecidomyiidae	nan	nan	28
CRCEC42106-22	TX0232	Chironomidae	nan	nan	CRKAS12414-23	TX0228	Cecidomyiidae	nan	nan	29
CRCEC42106-22	TX0232	Chironomidae	nan	nan	CRTOC734-22	TX0228	Cecidomyiidae	nan	nan	29
CRCEC42106-22	TX0232	Chironomidae	nan	nan	CRPEB14913-21	TX0228	Cecidomyiidae	nan	nan	30
CRCEC42106-22	TX0232	Chironomidae	nan	nan	SAKZA1623-22	TX0228	Cecidomyiidae	nan	nan	30
CRCEC42106-22	TX0232	Chironomidae	nan	nan	CEFIN4744-21	TX0228	Cecidomyiidae	nan	nan	30
CRCEC42106-22	TX0232	Chironomidae	nan	nan	GCEP13456-23	TX0228	Cecidomyiidae	nan	nan	30
CRCEC42106-22	TX0232	Chironomidae	nan	nan	GCEP17431-23	TX0228	Cecidomyiidae	nan	nan	30
PLGDS043-20	TX0228	Cecidomyiidae	nan	nan	CRSEA078-23	TX0266	Psychodidae	nan	nan	27
PLGDS043-20	TX0228	Cecidomyiidae	nan	nan	CRALA21821-21	TX0930	Hybotidae	nan	nan	30
GMARM179-14	TX0228	Cecidomyiidae	nan	nan	CROZA2613-21	TX0269	Sciaridae	nan	nan	31
GMARM179-14	TX0228	Cecidomyiidae	nan	nan	OPPQO1265-17	TX45468	Cecidomyiidae	Clinodiplosis	nan	30
CRCBB17700-23	TX0228	Cecidomyiidae	nan	nan	CRATA49916-22	TX0290	Mycetophilidae	nan	nan	31
CRCBB18394-23	TX0228	Cecidomyiidae	nan	nan	CGNPA076-22	TX38592	Mutillidae	Dasymutilla	nan	27
CRCBB28025-23	TX0228	Cecidomyiidae	nan	nan	PLEDA3304-20	TX0275	Sphaeroceridae	nan	nan	29
HVFW039-19	TX0228	Cecidomyiidae	nan	nan	CRCEC39053-22	TX0232	Chironomidae	nan	nan	27
HVFW039-19	TX0228	Cecidomyiidae	nan	nan	CRCEC40135-22	TX0906	Mordellidae	nan	nan	28
GMMOZ3932-23	TX0228	Cecidomyiidae	nan	nan	CRCEC40135-22	TX0906	Mordellidae	nan	nan	29
GMMOZ3932-23	TX0228	Cecidomyiidae	nan	nan	ONTA15386-23	TX0232	Chironomidae	nan	nan	30
GMMOZ3932-23	TX0228	Cecidomyiidae	nan	nan	CRCEC39053-22	TX0232	Chironomidae	nan	nan	30
CROAE11090-23	TX0228	Cecidomyiidae	nan	nan	CRATA49916-22	TX0290	Mycetophilidae	nan	nan	25
NORSC7244-23	TX0228	Cecidomyiidae	nan	nan	GMARE679-14	TX0232	Chironomidae	nan	nan	31
GMARD2114-14	TX0228	Cecidomyiidae	nan	nan	CRALB18520-21	TX0232	Chironomidae	nan	nan	30
GMARD2114-14	TX0228	Cecidomyiidae	nan	nan	GMGMV2756-20	TX13151	Cecidomyiidae	Lestodiplosis	nan	30
CRCBB30750-23	TX0228	Cecidomyiidae	nan	nan	CRCEC42091-22	TX0269	Sciaridae	nan	nan	28
CRCCB13043-23	TX0228	Cecidomyiidae	nan	nan	ONTA15709-23	TX0232	Chironomidae	nan	nan	29
GMSAU467-13	TX0228	Cecidomyiidae	nan	nan	CRATA43500-22	TX0261	Dolichopodidae	nan	nan	25
OPPOC1380-17	TX0228	Cecidomyiidae	nan	nan	SSEIB2144-13	TX0930	Hybotidae	nan	nan	0
CRALA46364-21	TX0228	Cecidomyiidae	nan	nan	CRALB34855-21	TX0269	Sciaridae	nan	nan	5
CRQUA3482-22	TX0228	Cecidomyiidae	nan	nan	CRALB12999-21	TX0261	Dolichopodidae	nan	nan	30
CRPSA22181-23	TX0228	Cecidomyiidae	nan	nan	CRTOA39863-22	TX0261	Dolichopodidae	nan	nan	29
CRBOB5322-23	TX0228	Cecidomyiidae	nan	nan	CRCBB27671-23	TX0287	Ceratopogonidae	nan	nan	21
CRCBB31725-23	TX0228	Cecidomyiidae	nan	nan	CRPSA32244-23	TX0287	Ceratopogonidae	nan	nan	27
CEFIN1480-21	TX0228	Cecidomyiidae	nan	nan	CRALB41004-21	TX0926	Lauxaniidae	nan	nan	28
CRCBB47200-23	TX0228	Cecidomyiidae	nan	nan	CRCEC39053-22	TX0232	Chironomidae	nan	nan	21
CRCBB47200-23	TX0228	Cecidomyiidae	nan	nan	ONTA15386-23	TX0232	Chironomidae	nan	nan	21
CGNPA076-22	TX38592	Mutillidae	Dasymutilla	nan	CNRGH234-15	TX0228	Cecidomyiidae	nan	nan	22
CGNPA076-22	TX38592	Mutillidae	Dasymutilla	nan	CRCBA43667-23	TX0228	Cecidomyiidae	nan	nan	23
CGNPA076-22	TX38592	Mutillidae	Dasymutilla	nan	CEFIN7200-21	TX0228	Cecidomyiidae	nan	nan	25
